id,text,mark 
10565,на дзауджикауской гэс прошли пожарно тактические учения на дзауджикауской гэс прошли крупные пожарно такти ССЫЛКА,-1
10566,гидроэнергетики карачаево черкесии провели классные часы школах республики ко дню воды рамках праздновани ССЫЛКА,1
10567,карачаево черкесском филиале русгидро прошла антитеррористическая тренировка 18 марта 2 16 года на зеленчук ССЫЛКА,-1
10568,на стройплощадке нижне бурейской гэс затопили котлован основных бетонных сооружений строители нижне бурейско ССЫЛКА,0
10569,аргельская гэс продолжая рассказ гидроэлектростанция севан разданского каскада сегодня мы поговорим его ССЫЛКА,0
10570,первый день работы услугами мобильного офиса воспользовались 15 человек 15 марта 2 16 года мобильный офис ССЫЛКА,1
10571,загорская гаэс познакомила школьников сергиева посада книгой от мачты до киля загорская гаэс филиал ССЫЛКА,1
10572,две термокроватки для новорожденных приобрел майнский роддом при поддержке русгидро саяногорская межрайонная ССЫЛКА,0
10573,завершены испытания генератора турбины для сахалинской грэс 2 марте 2 16 года на российских заводах изго ССЫЛКА,-1
10574,презентация книги от мачты до киля открыла неделю воды новочебоксарске все городские школьные библиот ССЫЛКА,0
10575,гидроэнергетики провели традиционную донорскую акцию день доброго здоровья северо осетинский филиал русгид ССЫЛКА,-1
10576,управление жкх алатыря отчиталось перед собственниками многоквартирных домов проделанной работе ооо уп ССЫЛКА,-1
10577,гидроэнергетики карачаево черкесии сдали более 16 литров крови день донора организованный русгидро москве ССЫЛКА,0
10578,гидроэнергетики новосибирской гэс стали участниками донорской акции 19 сотрудников новосибирской гэс приня ССЫЛКА,0
10579,на суровой колыме строительство усть среднеканской гэс магаданской области на реке колыме тяжелейших пр ССЫЛКА,0
10580,справка гидрологических режимах саяно шушенской гэс 7 по 14 марта 2 16 года за период 7 3 по 14 3 ССЫЛКА,0
10581,саратовская гэс провела первый 2 16 году день донора сегодня балаковские гидроэнергетики приняли участие ССЫЛКА,1
10582,на сшгэс началась подготовка пропуску половодья паводков саяно шушенская гэс начала подготовку работе ССЫЛКА,-1
10583,на зеленчукской гэс начался текущий ремонт гидроагрегата 1 на зеленчукской гэс карачаево черкесского филиал ССЫЛКА,0
10584,карачаево черкесский филиал русгидро направил 2 15 году на экологические мероприятия 232 миллиона рублей ССЫЛКА,0
10585,ооо эскб запускает мобильный офис энергетическая сбытовая компания башкортостана завершает монтажные работ ССЫЛКА,-1
10586,гидроэнергетики волжской гэс ввели эксплуатацию гидроагрегат после капитального ремонта гидроэнергетики во ССЫЛКА,1
10587,справка гидрологических режимах саяно шушенской гэс 29 февраля по 6 марта 2 16 года за период 29 2 по ССЫЛКА,1
10588,строительство вертикальной шахты зарамагской гэс 1 вышло на финишную прямую строительство вертикальной шах ССЫЛКА,1
10589,мартовский приток водохранилища волжско камского каскада ожидается выше нормы по предварительным данным рос ССЫЛКА,0
10590,на баксанской гэс начался капитальный ремонт гидроагрегата 2 на баксанской гэс входящей состав филиала ССЫЛКА,1
10591,ученики волжского энергокласса награждены дипломами естественно научной конференции потенциал даниил паршин ССЫЛКА,0
10592,русгидро сообщает об изменениях финансовом календаре пао русгидро moex lse hydr otcqx rshyy сообщае ССЫЛКА,1
10593,загорская гаэс готова началу весеннего половодья загорская гаэс филиал пао русгидро готова весеннему ССЫЛКА,0
10594,учащиеся энергокласса невинномысска посетили гэс 4 каскада кубанских гэс сотрудники каскада кубанских гэс ССЫЛКА,0
10595,волонтеры новосибирской гэс обсудили вопросы трудоустройства детей сирот педагогами центра созвездие руко ССЫЛКА,1
10596,разданская гэс сегодня мы продолжим рассказ гидроэлектростанциях севан разданского каскада начатый севан ССЫЛКА,0
10597,чувашская энергосбытовая компания подала заявление банкротстве ук пик 1 ао чувашская энергосбытовая комп ССЫЛКА,1
10598,на баксанской гэс завершился капитальный ремонт гидроагрегата 3 соответствии производственной программой ССЫЛКА,-1
10599,1 школьников из ставропольского края стали призерами олимпиады русгидро энергия образования филиал пао ру ССЫЛКА,1
10600,новосибирская гэс победила трех номинациях конкурса высокой социальной эффективности новосибирская гэс стал ССЫЛКА,1
10601,управляющая компания красноярскэнергосбыт вернула жителям края 8 56 млн рублей за отопление компания красноя ССЫЛКА,1
10602,российский институт директоров подтвердил рейтинг корпоративного управления русгидро российский институт дире ССЫЛКА,-1
10603,ооо эскб провело урок для дошкольников рамках реализации программы энергоспросвещения населения сотрудник ССЫЛКА,-1
10604,чебоксарская гэс объявляет конкурсы недели воды 15 по 22 марта 2 16 года чебоксарская гэс филиал пао ру ССЫЛКА,-1
10605,рязанская энергосбытовая компания подвела итоги 2 15 года объем полезного отпуска электроэнергии потребителям ССЫЛКА,1
10606,35 лет назад пущен первый гидроагрегат колымской гэс ровно тридцать пять лет назад 24 февраля 1981 года ССЫЛКА,0
10607,на новосибирской гэс на штатное место установили рабочее колесо четвертой модернизируемой турбины специалис ССЫЛКА,0
10608,поздравление председателя правления генерального директора пао русгидро г шульгинова днем защитника ССЫЛКА,0
10609,новый тариф на электроэнергию для населения башкортостана на 36 5 ниже экономически обоснованного новые та ССЫЛКА,-1
10610,чебоксарская гэс поздравила ветеранов войны днем защитника отечества чебоксарская гэс филиал пао русгидр ССЫЛКА,0
10611,программа молодая энергия корпоративного университета гидроэнергетики стала лауреатом премии hr бренд прог ССЫЛКА,1
10612,воткинская гэс начала подготовку половодью на воткинской гэс филиал пао русгидро началась подготовка ССЫЛКА,1
10613,бурейская гэс начала подготовку паводковому сезону филиале пао русгидро бурейская гэс создана паво ССЫЛКА,-1
10614,125 тонн металлоконструкций доставлены на стройплощадку сахалинской грэс 2 первая партия вагонов металло ССЫЛКА,0
10615,саратовская гэс отмечена благодарностью федерации подводного спорта россии директор саратовской гэс филиал ССЫЛКА,-1
10616,крупнейшая межколхозная трудная судьба рассыпухинской гэс конце 194 начале 195 годов советском ССЫЛКА,1
10617,нижегородская гэс начала подготовку половодью на нижегородской гэс филиал пао русгидро началась подг ССЫЛКА,0
10618,русгидро поддержало первенство россии по автомодельному спорту поселке черемушки на базе социальных объект ССЫЛКА,0
10619,гидроэнергетики кабардино балкарского филиала русгидро начали подготовку паводку филиале пао русгидро ССЫЛКА,0
10620,зеленчукская гэс гаэс уникальная станция готовится пуску карачаево черкесии готовится пуску уникальная ССЫЛКА,0
10621,каскад верхневолжских гэс готовится пропуску паводка филиале пао русгидро каскад верхневолжских гэс ССЫЛКА,1
10622,волжская гэс заняла призовые места городском смотре конкурсе защитных сооружений волжская гэс заняла вто ССЫЛКА,-1
10623,защитное сооружение гражданской обороны саратовской гэс признали лучшим балаковском районе саратовская гэс ССЫЛКА,1
10624,2 15 году декларации безопасности гидротехнических сооружений получили 11 гидростанций русгидро 2 15 год ССЫЛКА,-1
10625,справка гидрологических режимах саяно шушенской гэс 8 по 15 февраля 2 16 года за период 8 2 по 15 2 ССЫЛКА,-1
10626,вторая жизнь кузьминского гидроузла конце 2 15 года произошло очень важное событие которое осталось практи ССЫЛКА,0
10627,на рыбинской гэс началась замена гидроагрегата 1 рамках программы комплексной модернизации пкм русгидр ССЫЛКА,-1
10628,русгидро тяжмаш обсудили перспективы сотрудничества председатель правления генеральный директор пао рус ССЫЛКА,0
10629,капитальный ремонт на 8 увеличил количество обращений потребителей красноярскэнергосбыт красноярскэнерго ССЫЛКА,-1
10630,belo monte четвертая по мощности гэс мира готова пуску амазонской сельве готовится пуску четвертая по ССЫЛКА,-1
10631,заявление пао русгидро отношении появившейся 1 февраля 2 16 года сми информации решении жигулевского ССЫЛКА,1
10632,чебоксарская гэс готовится половодью на чебоксарской гэс филиал пао русгидро создана паводковая комисс ССЫЛКА,0
10633,гидроэнергетики волжской гэс начали подготовку пропуску половодья на волжской гэс филиал пао русгидро ССЫЛКА,1
10634,чебоксарская гэс отправила на реконструкцию очередную гидротурбину рамках программы комплексной модернизац ССЫЛКА,-1
10635,проект надежный партнер конкурс контэкст учредили совместную номинацию номинация надежный партнер за ССЫЛКА,0
10636,нижне бурейская гэс морозы не страшны амурской области полным ходом идет строительство нижне бурейской гэс ССЫЛКА,0
10637,саратовская гэс разработала план мероприятий для обеспечения безопасного пропуска весеннего половодья на сар ССЫЛКА,0
10638,карачаево черкесский филиал русгидро заключил соглашения администрацией зеленчукского района взаимодействи ССЫЛКА,1
10639,карачаево черкесский филиал русгидро начал подготовку половодью карачаево черкесском филиале пао русги ССЫЛКА,-1
10640,2 15 году северо осетинский филиал русгидро выработал 267 4 млн квт в прошлом году гидроэлектростанции се ССЫЛКА,0
10641,красноярскэнергосбыт признан самой социально ответственной энергосбытовой компанией россии красноярскэнер ССЫЛКА,1
10642,справка гидрологических режимах саяно шушенской гэс 1 по 8 февраля 2 16 года за период 1 2 по 8 2 ССЫЛКА,1
10643,нижегородская гэс получила награду области благотворительности филиал пао русгидро нижегородская гэс ССЫЛКА,0
10644,зарамагский тоннель прошедшем 2 15 году на строительстве зарамагской гэс произошло очень важное событие ССЫЛКА,-1
10645,на колымской гэс завершился демонтаж гидроагрегата 3 на колымской гэс завершен демонтаж гидроагрегата 3 ССЫЛКА,0
10646,условиях маловодья каскад верхневолжских гэс обеспечил судоходство филиал пао русгидро каскад верхнев ССЫЛКА,0
10647,2 15 году чебоксарская гэс выработала 1 63 млрд квтч электроэнергии 2 15 году чебоксарская гэс филиал па ССЫЛКА,0
10648,красноярском крае стартует региональный этап акции надежный партнер красноярском крае стартует региона ССЫЛКА,1
10649,русгидро завершило строительство семи фельдшерско акушерских пунктов хакасии семи поселениях бейского ССЫЛКА,0
10650,саяно шушенский гидроэнергокомплекс 2 15 году выработал более 2 миллиардов квт электроэнергии филиал пао ССЫЛКА,0
10651,геотерм подвел итоги производственной деятельности за 2 15 год мутновские геоэс 2 15 году выработали 4 9 6 ССЫЛКА,-1
10652,2 15 году новосибирская гэс выработала 2 1 млрд квт электроэнергии второй год подряд выработка новосибирс ССЫЛКА,1
10653,на кашхатау гэс начался плановый капитальный ремонт гидроагрегата 1 филиале пао русгидро кабардино бал ССЫЛКА,-1
10654,угличский учебно производственный информационный центр принял участников всероссийского съезда краеведов уче ССЫЛКА,-1
10655,нижегородская гэс эффективно отработала маловодный 2 15 год за 2 15 год филиал пао русгидро нижегородска ССЫЛКА,1
10656,это будет большая фотоохота на перевале кахтисар окрестностях сооружений гизельдонской гэс северная осети ССЫЛКА,-1
10657,гидроэнергетики восьми регионов выступили на спартакиаде честь 35 летия чебоксарской гэс чувашии прошла ССЫЛКА,1
10658,2 15 году воткинская гэс выработала 3 2 млрд квтч электроэнергии за 2 15 год воткинская гэс филиал пао ССЫЛКА,-1
10659,окрестностях гизельдонской гэс зоологи установили фотоловушки на леопарда на перевале кахтисар окрестнос ССЫЛКА,0
10660,гэс gilgel gibe iii флагман энергетики эфиопии октябре 2 15 года эфиопии начала работать гидроэлектроста ССЫЛКА,0
10661,чувашии стартовала федеральная акция надежный партнер 2 16 чувашии стартовал региональный этап iii еже ССЫЛКА,-1
10662,выработка электроэнергии на саратовской гэс по итогам 2 15 года превысила среднемноголетние значения саратовс ССЫЛКА,1
10663,красноярскэнергосбыт запустил сайт по продаже электросчетчиков красноярскэнергосбыт запустил специализированн ССЫЛКА,1
10664,чебоксарская гэс приглашает болельщиков на спартакиаду гидроэнергетиков 3 по 31 января 2 16 года чебоксар ССЫЛКА,1
10665,на рыбинской гэс установлены новые силовые трансформаторы четыре новых силовых трансформатора установлены на ССЫЛКА,0
10666,2 15 году гидроэнергетики северной осетии направили на благотворительность 2 5 млн рублей прошлом году се ССЫЛКА,1
10667,на зейской гэс начали капитальный ремонт гидроагрегата 4 филиале пао русгидро зейская гэс плановый ССЫЛКА,-1
10668,энергетики мвд предупреждают жителей башкортостана об участившихся случаях мошенничества со счетами извещени ССЫЛКА,-1
10669,при помощи русгидро зубры вернутся на северный кавказ северной осетии на территории турмонского заказника ССЫЛКА,1
10670,справка гидрологических режимах саяно шушенской гэс 18 по 25 января 2 16 года за период 18 1 по 25 1 ССЫЛКА,-1
10671,гидроэнергетики оказали помощь строительстве вольера для зубров компания русгидро оказала финансовую помо ССЫЛКА,1
10672,алатыре подписаны мировые соглашения между апок тс управлением жкх погашении задолженности за теп ССЫЛКА,0
10673,гидроэнергетики волжской гэс вывели капитальный ремонт гидроагрегат 12 гидроэнергетики волжской гэс русг ССЫЛКА,1
10674,чувашская энергосбытовая компания для удобства потребителей открыла дополнительный офис чебоксарах ао чува ССЫЛКА,0
10675,на модернизируемом гидроагрегате жигулевской гэс установили новый ротор генератора на жигулевской гэс филиа ССЫЛКА,1
10676,вилюйская гэс энергия для алмазов на западе якутии посреди безлюдной тайги вот уже почти 5 лет работает ун ССЫЛКА,0
10677,русгидро 2 15 году направило 9 5 миллионов рублей социальным объектам нижегородской области компания русгид ССЫЛКА,1
10678,на воткинской гэс начался капитальный ремонт гидроагрегата 6 филиале пао русгидро воткинская гэс на ССЫЛКА,0
10679,действующие тарифы на электроэнергию для жителей чувашии сохранятся до 1 июля 2 16 года чувашская энергос ССЫЛКА,-1
10680,рао эс востока приступило строительству схемы выдачи электрической мощности для сахалинской грэс 2 пао рао ССЫЛКА,-1
10681,гидроагрегат 3 новосибирской гэс выведен плановый ремонт на новосибирской гэс выведен плановый текущи ССЫЛКА,0
10682,красноярскэнергосбыт запустил мобильное приложение для android ios пао красноярскэнергосбыт внедрило нов ССЫЛКА,1
10683,русгидро выплатило купонный доход по биржевым облигациям пао русгидро осуществило выплату купонного дохода ССЫЛКА,0
10684,справка гидрологических режимах саяно шушенской гэс 28 декабря 2 15 года по 4 января 2 16 года за период ССЫЛКА,0
10685,чувашская энергосбытовая компания реконструировала родник сидикан урмарском районе ао чувашская энергосбыт ССЫЛКА,1
10686,состоялось очередное заседание совета директоров чувашской энергосбытовой компании состоялось очередное засед ССЫЛКА,1
10687,энергетики карачаево черкесского филиала русгидро поздравили новым годом воспитанников школы интерната ССЫЛКА,0
10688,первый этап второй очереди благовещенской тэц запущен работу пао русгидро пао рао эс востока заверши ССЫЛКА,-1
10689,лучшие сотрудники чувашской энергосбытовой компании занесены на доску почета за многолетний добросовестный ССЫЛКА,1
10690,жигулевская гэс отмечает 6 летний юбилей 29 декабря 2 15 года жигулевская гэс отмечает 6 летие со дня пуск ССЫЛКА,0
10691,домик из валенка дед мороз из малярной кисти еще более ста забавных игрушек украсили дворовые елки благода ССЫЛКА,0
10692,выбран новый генеральный проектировщик строительства тэц г советская гавань ао тэц г советская гавань ССЫЛКА,1
10693,чебоксарская гэс подарила перинатальному центру оборудование для реанимации новорожденных современное реанима ССЫЛКА,1
10694,на новосибирской гэс введено эксплуатацию новое здание кпп на территории новосибирской гэс введено эксплу ССЫЛКА,0
10695,г чайковском состоялась лыжная гонка на призы воткинской гэс городе чайковском пермский край состояла ССЫЛКА,1
10696,справка гидрологических режимах саяно шушенской гэс 21 по 28 декабря 2 15 года за период 21 12 по 28 1 ССЫЛКА,-1
10697,нижегородская гэс подарила роддому диагностическое оборудование нижегородская гэс рамках ежегодной федер ССЫЛКА,0
10698,загорская гаэс выработала 38 млрд квтч электроэнергии начала эксплуатации загорская гаэс филиал пао русг ССЫЛКА,0
10699,северо осетинский филиал русгидро наградил победителей детского конкурса птичья столовая северо осетинский ССЫЛКА,-1
10700,каскад верхневолжских гэс подарил оборудование родильному дому благотворительная акция русгидро рожденные эн ССЫЛКА,0
10701,ко дню энергетика новосибирске прошла акция рожденные энергией ко дню энергетика новосибирске прошла ССЫЛКА,0
10702,бурейская гэс собрала около 145 тысяч рублей во время благотворительной акции день добра канун нового го ССЫЛКА,1
10703,началось возведение фундаментов открытого распределительного устройства строящейся тэц советской гавани ао ССЫЛКА,0
10704,на гидроэлектростанциях каскада верхневолжских гэс завершен очередной этап замены оборудования на одном гид ССЫЛКА,-1
10705,саяно шушенская гэс русгидро стала лауреатом награды системного оператора саяно шушенскую гэс русгидро по ито ССЫЛКА,-1
10706,лучшие работники загорской гаэс получили награды день энергетика филиале пао русгидро загорская гаэс ССЫЛКА,1
10707,ао русгидро башкортостан эффективность ввело эксплуатацию объекты инженерно транспортной инфраструктуры ин ССЫЛКА,0
10708,лучшие работники сшгэс отмечены наградами ко дню энергетика свой профессиональный праздник день энергети ССЫЛКА,-1
10709,жигулевская гэс подарила больнице города медицинское оборудование жигулевская гэс рамках ежегодной федера ССЫЛКА,1
10710,николай шульгинов утвержден председателем мтк электроэнергетика на состоявшемся ереване 48 заседании ме ССЫЛКА,0
10711,николай шульгинов утвержден председателем мтк электроэнергетика на состоявшемся ереване 48 заседании ме ССЫЛКА,0
10712,новосибирская гэс поздравила ветеранов работников отрасли днем энергетика на торжественном собрании посв ССЫЛКА,0
10713,русгидро силовые машины завершили очередной этап модернизации чебоксарской гэс компании русгидро ССЫЛКА,0
10714,зейская гэс провела акцию рожденные энергией рамках благотворительной программы чистая энергия филиал ССЫЛКА,0
10715,камская гэс победила конкурсе лучшее предприятие города по эффективности производства решению социальных ССЫЛКА,0
10716,чебоксарская гэс посвятила неделю энергетики 7 летию победы 35 летию чебоксарской гэс 15 по 21 декабр ССЫЛКА,1
10717,русгидро подарило медицинское оборудование больницам карачаево черкесии рамках благотворительной акции рож ССЫЛКА,0
10718,карачаево черкесский филиал русгидро подвел итоги республиканского экологического конкурса школьников карачае ССЫЛКА,1
10719,чувашская энергосбытовая компания реконструировала родник селе малое чурашево ао чувашская энергосбытовая ССЫЛКА,-1
10720,кабардино балкарский филиал русгидро подарил республиканской детской клинической больнице новое медицинское об ССЫЛКА,1
10721,североосетинские гидроэнергетики провели урок энергосбережения физико математическом лицее 2 специалисты ССЫЛКА,1
10722,при поддержке дагестанского филиала русгидро кизилюрте прошел республиканский турнир по вольной борьбе среди ССЫЛКА,-1
10723,около 4 школьников приняли участие организованных русгидро уроках энергосбережения русгидро поддержало ССЫЛКА,1
10724,воткинская гэс поддержала благотворительную акцию рожденные энергией филиал пао русгидро воткинская ССЫЛКА,-1
10725,русгидро оборудовало чиркейскую гэс современной сейсмологической системой на чиркейской гэс дагестанского фи ССЫЛКА,1
10726,зейская гэс провела урок энергосбережения рамках международного года света световых технологий филиал ССЫЛКА,1
10727,рязанская энергосбытовая компания поддержала инициативу министерства энергетики рф провела уроки по энергос ССЫЛКА,0
10728,на сшгэс введена эксплуатацию система группового регулирования активной мощности система группового регулир ССЫЛКА,1
10729,электронная версия вестника русгидро получила диплом конкурса серебряные нити электронная версия газеты ССЫЛКА,1
10730,всероссийский урок энергосбережения открыл неделю энергетики новочебоксарске чебоксарская гэс филиал па ССЫЛКА,0
10731,русгидро публикует финансовые результаты по мсфо за 3 квартал 9 месяцев 2 15 года группа русгидро ССЫЛКА,-1
10732,гидроэнергетики каскада верхневолжских гэс провели урок по энергосбережению подшефной школе рамках прове ССЫЛКА,-1
10733,на очередном заседании совета директоров русгидро 1 декабря 2 15 года состоялось заочное заседание совета ССЫЛКА,-1
10734,федеральное агентство водных ресурсов установило новые режимы работы волжской гэс федеральное агентство водн ССЫЛКА,0
10735,красноярская школьница стала победительницей всероссийского фотоконкурса компании русгидро оберегай ирина ССЫЛКА,-1
10736,на зарагижской гэс завершили испытания мостового крана напорного трубопровода строители зарагижской гэс ко ССЫЛКА,1
10737,жители чувашии могут оплатить электроэнергию через сайт чэск новый способ оплаты электроэнергии стал доступе ССЫЛКА,0
10738,русгидро выступило организатором международной конференции устойчивое развитие гидроэнергетика обмен опыто ССЫЛКА,0
10739,русгидро собрало почти 5 тысяч рублей рамках благотворительной ярмарки день добра русгидро собрало 484 ССЫЛКА,0
10740,на жигулевской гэс прошел день донора почти 16 литров крови результат акции день донора состоявшейся на ССЫЛКА,1
10741,русгидро опубликует 15 декабря 2 15 года результаты по мсфо за девять месяцев 2 15 года пао русгидро moex ССЫЛКА,0
10742,корпоративный университет русгидро стал победителем первого всероссийского конкурса чемпионы добрых дел про ССЫЛКА,-1
10743,нижегородская гэс наградила победителей конкурса дети рисуют историю филиал пао русгидро нижегородс ССЫЛКА,1
10744,русгидро подвело итоги фотоконкурса оберегай русгидро подвело итоги фотоконкурса оберегай уже второй год ССЫЛКА,-1
10745,два детских сада отремонтированы черемушках при поддержке русгидро компания русгидро помогла организовать ССЫЛКА,-1
10746,за 75 лет эксплуатации угличская гэс выработала более 18 млрд квт электроэнергии 8 го декабря 194 го года ССЫЛКА,-1
10747,благотворительной экологической программе бурейской гэс мой журавлик 2 15 году приняли участие более 3 ССЫЛКА,1
10748,чайковском при поддержке воткинской гэс состоялся турнир по дзюдо около двухсот юных спортсменов из пермск ССЫЛКА,-1
10749,справка гидрологических режимах саяно шушенской гэс 3 ноября по 7 декабря 2 15 года за период 3 11 ССЫЛКА,-1
10750,чувашская энергосбытовая компания подарила реанимационное оборудование канашскому медицинскому центру ао чув ССЫЛКА,0
10751,новосибирская гэс признана предприятием высокой экологической ответственности новосибирская гэс филиал русг ССЫЛКА,1
10752,чебоксарская гэс оборудовала библиотеке территорию доступного чтения для людей ограниченными возможностя ССЫЛКА,0
10753,воткинская гэс выработала 3 млрд квтч электроэнергии начала года воткинская гэс филиал пао русгидро ССЫЛКА,0
10754,самые старые плотины мира работающие по сей день плотины одни из древнейших инженерных сооружений созданн ССЫЛКА,1
10755,конкурс студенческих проектов русгидро вошел перечень инженерных конкурсов поддержанных министерством образ ССЫЛКА,0
10756,на загорской гаэс состоялся день ветерана на загорской гаэс филиал пао русгидро состоялся день ветерана ССЫЛКА,-1
10757,по итогам фестиваля молодость ru команда сшгэс стала второй черемушках завершился традиционный фестиваль ССЫЛКА,-1
10758,установленная мощность объектов русгидро увеличилась после модернизации оборудования на 29 мвт увеличилась ССЫЛКА,-1
10759,установленная мощность новосибирской гэс увеличилась на 5 мвт первого декабря 2 15 года установленная мощн ССЫЛКА,1
10760,работники загорской гаэс приняли участие благотворительном проекте время надежды работники загорской ССЫЛКА,-1
10761,при поддержке русгидро хакасии завершают монтаж уже четвертого фельдшерско акушерского пункта трех селах ССЫЛКА,0
10762,зейская гэс отмечает 4 летний юбилей 27 ноября 1975 года 14 часов 6 минут был введен работу первый гид ССЫЛКА,-1
10763,северо осетинский филиал русгидро совместно госзаповедником проводят экологический конкурс птичья столовая ССЫЛКА,1
10764,русгидро открыло первую экологическую тропу новосибирской области новосибирская гэс филиал русгидро совме ССЫЛКА,-1
10765,25 литров крови сдали доноры на чебоксарской гэс шестая донорская акция подари жизнь прошла на чебоксарской ССЫЛКА,-1
10766,русгидро русал cбербанк роснано ингосстрах выступили инициативой объединить усилия российского бизнеса ССЫЛКА,0
10767,сколько лет могут прослужить гэс первые крупные гэс россии построенные 192 193 к настоящему врем ССЫЛКА,1
10768,новосибирская гэс стала обладателем почетного знака благотворитель 2 15 новосибирская гэс стала обладателе ССЫЛКА,-1
10769,чувашской энергосбытовой компании рабочий день 31 декабря перенесен на субботу 28 ноября ао чувашская энер ССЫЛКА,1
10770,1 декабря 2 15 года состоится очередное заседание совета директоров русгидро пао русгидро moex lse hydr ССЫЛКА,-1
10771,русгидро наградило риа медиарязань vii общероссийском конкурсе энергия воды пао русгидро наградило ССЫЛКА,1
