id,text,mark 
14701,"В АО «Апатит» прошли мероприятия, посвященные 86-й годовщине со дня образования предприятия https://t.co/jxDMIZjBFl",0
14702,Совет директоров «ФосАгро» рекомендовал собранию акционеров принять решение о выплате дивид... https://t.co/BHmQ9s4hQk,-1
14703,Балаковский филиал АО «Апатит» успешно прошел ресертификационный аудит системы менеджмента к... https://t.co/h20rwBA9xZ,1
14704,"«ФосАгро» привлекает долгосрочный кредит UniCredit Bank на 73,4 млн. евро под страховую гар... https://t.co/5GnUVzis6y",-1
14705,"В Череповце подписано соглашение о сотрудничестве между «Северсталью», «ФосАгро» и мэрией го... https://t.co/X3KkHuoNSD",-1
14706,При поддержке Балаковского филиала АО «Апатит» проведен капитальный ремонт спортивного зала ... https://t.co/FnWQVOB19q,-1
14707,В ЗАО «Метахим» продолжаются работы по улучшению транспортно-логистической инфраструктуры https://t.co/FPOU4Q0W0K,-1
14708,Генеральный директор «ФосАгро» Андрей Гурьев примет участие в Третьем Московском международн... https://t.co/8PNpgPYrVM,0
14709,«ФосАгро» на 11% увеличила продажи удобрений по итогам 9 месяцев 2015 г. https://t.co/g6HGDMPYjU,0
14710,Ученики «ФосАгро-класса» посетили Балаковский филиал АО «Апатит» https://t.co/VXWJaBFhn8,0
14711,Генеральный директор ОАО «ФосАгро» Андрей Гурьев избран в правление РСПП https://t.co/PPMREikhS2,0
14712,В АО «ФосАгро-Череповец» состоялась международная отраслевая конференция «Современное состо... http://t.co/Fww24r1oqF,1
14713,По инициативе профсоюза объем социального пакета работников АО «ФосАгро-Череповец» в рамках ... http://t.co/CUjNrt3yfu,0
14714,Генеральный директор «ФосАгро» Андрей Гурьев принимает участие в XVII российской агропромышл... http://t.co/6ffuNprTf8,-1
14715,В АО «Апатит» прошел III фестиваль в рамках корпоративной программы «Молодые талантливые сп... http://t.co/6j3Nb7LmVc,0
14716,Генеральный директор «ФосАгро» Андрей Гурьев примет участие в VIII Российско-Германском сырь... http://t.co/zJLMW2BipI,0
14717,Независимый директор Маркус Роудс увеличил долю в уставном капитале «ФосАгро» http://t.co/Rgv2hFZsJo,-1
14718,Представители инвестиционного сообщества посетили АО «Апатит» http://t.co/n2Z23jDuq6,-1
14719,ЗАО «Метахим» поздравил ветеранов предприятия с Днем пожилого человека http://t.co/K9o64i2anm,-1
14720,"АО ""Апатит"" проводит бесплатное обучение по востребованным на предприятии проф... http://t.co/0M79ckCufS",1
14721,Генеральный директор «ФосАгро» Андрей Гурьев принял участие в торжественных мероприятиях... http://t.co/snAPs4eBET,0
14722,В городе Кировске торжественно отметили День горняка http://t.co/7eyQwnclgG,0
14723,В рамках рабочей поездки губернатора Мурманской области Марины Ковтун в Кировск подписан... http://t.co/hQYBxFua3d,0
14724,В День горняка в г. Кировске состоялась сдача первой секции нового дома для работников АО «А... http://t.co/6DBaTUiBKo,0
14725,Руководство «ФосАгро» приняло участие в открытии детского образовательного центра «Кораб... http://t.co/T15AqWuKD5,0
14726,"«ФосАгро» в первом полугодии 2015 г. увеличила EBITDA на 156% - до 41,5 млрд рублей http://t.co/IpZ5elQa0H",-1
14727,В ЗАО «Метахим» прошла вторая спартакиада работников предприятия http://t.co/zHEURwsCDP,0
14728,Губернатор Саратовской области Валерий Радаев принял участие в открытии участка трассы Б... http://t.co/WGoYdLZv0u,0
14729,Губернатор Саратовской области Валерий Радаев принял участие в открытии участка трассы ... http://t.co/zikG2UMCZi,-1
14730,«ФосАгро» сообщает о возобновлении операций по конвертации акций в GDR и GDR в акции Ком... http://t.co/In4YAKd51a,0
14731,В ЗАО «Метахим» состоялось технико-экономическое совещание по итогам производственной д... http://t.co/kR7jGhpihX,-1
14732,«ФосАгро» расширила ассортимент выпускаемых удобрений для российского рынка http://t.co/Hi0D1y0W6g,0
14733,"«ФосАгро» в первом полугодии нарастила продажи удобрений на 10% - до 3,4 млн. тонн http://t.co/SQuarUkZlg",0
14734,Вологодская область и «#ФосАгро» подписали соглашение о сотрудничестве по реализации новых проектов... http://t.co/wfrXwtW5DK,0
14735,Представители всех трудовых коллективов компании «#ФосАгро» отметили День химика в Череповце... http://t.co/c0aqOAoD61,1
14736,АО «#ФосАгро-Череповец» отправило первую партию минеральных удобрений водным путем... http://t.co/XKKeUSPpUn,1
14737,«За здоровьем!» – стартовала программа летнего отдыха для работников АО «#ФосАгро-Череповец» и их детей... http://t.co/MKmc6euQGH,1
14738,В дар храму города Кировска передана Икона Святого Равноапостольного князя Владимира... http://t.co/S3YkK3zHuH,0
14739,При поддержке АО «#Апатит» и компании «#ФосАгро» в детской поликлинике открылся дневной педиатрический стационар... http://t.co/2GDVhKM4k1,0
14740,Работники ЗАО «#Метахим» (группа #ФосАгро) отпраздновали День химика... http://t.co/5ixPa3Mmzf,0
14741,"В Апатитах прошли праздничные мероприятия, приуроченные ко Дню Химика... http://t.co/ezn6HckeLM",0
14742,"«#ФосАгро» в 1 квартале 2015 г. увеличила EBITDA на 186% — до 24,6 млрд рублей... http://t.co/PJ1JFBHeCr",0
14743,В «#ФосАгро-классе» прозвучал первый последний звонок... http://t.co/BqJmH9wAnJ,-1
14744,"«#ФосАгро» в первом квартале 2015 г. увеличила производство удобрений на 8% - до 1,7 млн тонн... http://t.co/RiMwHUgZZr",0
14745,"В АО «#ФосАгро-Череповец» проходят торжественные мероприятия, посвященные 70-летию Победы... http://t.co/58JbYzPOch",-1
14746,В спартакиаде работников Балаковского филиала АО «#Апатит» приняли участие ученики «#ФосАгро-классов»... http://t.co/4yVWVxOtLJ,1
14747,"АО ""#ФосАгро-Череповец"" заключило контракт на строительство нового производства гранулированного карбамида... http://t.co/2vyPa8nyWw",0
14748,Член Совета директоров «#ФосАгро» Роман Осипов уведомил об изменении доли владения его супругой акциями Компании... http://t.co/VOOIASTFDZ,0
14749,"«#ФосАгро» в 2014 г. увеличила EBITDA на 57% — до 37,6 млрд рублей... http://t.co/osCtOSDgr7",0
14750,Проект БФ АО «Апатит» и средней школы №25 г. Балаково занял первое место на международной конференции... http://t.co/w4pYZkjiEE,0
14751,"Балаковский филиал АО «#Апатит» (группа ""#ФосАгро"") отмечен благодарственным письмом за поддержку детского спорта... http://t.co/Qk6AREUCHl",0
14752,"Профсоюзной организации АО «#Апатит» (группа ""#ФосАгро"") исполнилось 85 лет... http://t.co/5R85CpnQxr",-1
14753,Десятый спортивно-танцевальный фестиваль «Радуга детства» прошел в Череповце под эгидой НП «ДРОЗД»...http://t.co/KVBXUtVYFn,0
14754,АО «Апатит» профинансировало организацию летнего отдыха и оздоровления работников и их семей в 2015 году... http://t.co/mOizbAL9Gt,0
14755,Молодежный совет Балаковского филиала АО «Апатит» обсудил проблемы молодых семей... http://t.co/S8pYrL2ET8,0
14756,«Апатит» завершил слияние Центрального и Расвумчоррского рудников в единый Расвумчоррский,0
14757,"Акционеры АО «ФосАгро-Череповец» одобрили присоединение к нему ЗАО «Агро-Череповец», ЗАО «ФосАгро АГ» и ЗАО «Нордик Р...",0
14758,Молодёжный совет первичной профсоюзной организации «ФосАгро-Балаково» провел конкурс караоке,-1
14759,Работники Балаковского филиала АО «Апатит» провели соревнования по подледному лову рыбы http://t.co/KTs6U6VKBT,0
14760,Независимый директор Дж. Роджерс увеличил долю в уставном капитале «ФосАгро» http://t.co/xJwkwhmq2c,0
14761,В АО «ФосАгро-Череповец» прошли праздничные мероприятия в честь Международного женского д... http://t.co/aJABBINJQB,0
14762,Совет ветеранов Первичной профсоюзной организации «ФосАгро-Балаково» поздравил своих член... http://t.co/N1Pr4SrkfN,-1
14763,Балаковский филиал АО «Апатит» стал победителем муниципального конкурса «Щедрое сердце» http://t.co/4wgczPHW0O,-1
14764,Саратовская область и «ФосАгро» подписали Соглашение по надежному обеспечению сельхозпрои... http://t.co/WowsxpfjsA,0
14765,«ФосАгро-Череповец» переименовано из ОАО в АО http://t.co/MiCUNemeWe,0
14766,"«ФосАгро» в 2014 г. увеличила производство удобрений на 3.7% - до 6,1 млн. тонн http://t.co/F9atfFykrm",-1
14767,Сотрудники Балаковского филиала АО «Апатит» приняли участие в первом заседании дискуссион... http://t.co/kBOZM6jkGD,0
14768,Член Совета директоров «ФосАгро» Иван Родионов приобрел акции компании http://t.co/VDUeXBqoKk,1
14769,Независимый директор Дж. Роджерс увеличил долю в уставном капитале «ФосАгро» http://t.co/5XQ9Fwg7JL,0
14770,«ФосАгро» сообщает о проведении внеочередного собрания акционеров http://t.co/aD6sKF4TN4,0
14771,Продукция «ФосАгро» в очередной раз удостоена высших наград на международной выставке кач... http://t.co/lk23swoVXR,0
14772,Балаковский филиал АО «Апатит» поздравил воспитанников Балаковского детского дома №4 с на... http://t.co/z6HEcE24kP,1
14773,Состоялась рабочая встреча руководства Группы «ФосАгро» и губернатора Мурманской области ... http://t.co/bnaquQw1hp,0
14774,Сообщение об изменении доли владения акциями ОАО «ФосАгро» http://t.co/r5MJqugTLQ,0
14775,Команда эрудитов Балаковского филиала АО «Апатит» заняла первое место в городском турнире... http://t.co/OJ0kLaqPQf,1
14776,Австралийская корпорация Orica ввела в эксплуатацию завод по производству ЭВВ в Мурманско... http://t.co/zcqhRPXBLz,1
14777,В Балаковском филиале Акционерного общества «Апатит» прошел внешний аудит системы менеджм... http://t.co/Lnt4kVPuYX,0
14778,Производство минеральных удобрений  ОАО «ФосАгро-Череповец» выработало 60-миллионную тонн... http://t.co/y2pb5FVVHd,0
14779,"«ФосАгро» за 9 месяцев 2014 г. увеличила EBITDA на 24% — до 25,8 млрд рублей http://t.co/Ikdd4OSOJz",1
14780,ОАО «ФосАгро-Череповец» оказало поддержку фестивалю творчества детей и молодежи с огранич... http://t.co/VNonaET8YL,0
14781,С окончанием строительства электрокотельной поселка Коашва завершен еще один из этапов мо... http://t.co/Cu0hrhBRLL,1
14782,В дни празднования 85-летнего юбилея АО «Апатит» в Кировске состоялась презентация новой ... http://t.co/V25CcxZ9AI,-1
14783,Совет директоров «ФосАгро» рекомендовал акционерам утвердить промежуточные дивиденды за 9... http://t.co/5KtKf7IFw0,0
14784,Производство кормовых фосфатов Балаковского филиала АО «Апатит» признано соответствующим ... http://t.co/qG5kh6dK7Z,0
14785,"Представители компании «ФосАгро» приняли участие в праздничных мероприятиях, посвященных ... http://t.co/sJ3LCGa5Wg",-1
14786,ООО «ФосАгро-Регион» и министерство сельского хозяйства Республики Татарстан заключили со... http://t.co/8vB0c5dYsH,1
14787,Заключено соглашение о поставках удобрений между ООО «ФосАгро-Ставрополь» и министерством... http://t.co/xGEcXJzvS5,1
14788,«ФосАгро» 24-25 ноября планирует провести День инвестора в Москве и Лондоне http://t.co/6QmvjZVQUr,-1
14789,«ФосАгро» принимает участие в XVI российской агропромышленной выставке «Золотая осень» http://t.co/w6NPyiLqQb,0
14790,«Метахим» поздравил ветеранов предприятия с Днем пожилого человека http://t.co/SD7buAzneJ,0
14791,Генеральный директор ОАО «ФосАгро» Андрей Гурьев удостоен высокой правительственной награ... http://t.co/0a5wr2VL7S,0
14792,В Балакове состоялся всероссийский корпоративный семинар «Сотрудничество школы и Группы «... http://t.co/bZuc1tUdKV,1
14793,Центр обслуживания «ФосАгро» открылся в Череповце http://t.co/1K46Eaz5Js,1
14794,Корпоративный общепит - на пороге перемен http://t.co/nr9uJp8eN7,0
14795,First UNESCO/PhosAgro/IUPAC Grants to Talented Young Scientists for Research in the Area of Green Chemistry Awarded...http://t.co/WjJWA3hYJ7,1
14796,Первые гранты ЮНЕСКО/«ФосАгро»/IUPAC молодым талантливым ученым за исследования в области... http://t.co/Jz7uSTiavU,0
14797,Творческая молодежь ОАО «ФосАгро-Череповец» завоевала Гран-при 13-го корпоративного Фести... http://t.co/zyVetfh45Y,0
14798,Акционеры «ФосАгро» приняли решение о выплате дивидендов за 6 месяцев текущего года в объ... http://t.co/cvsXk5j8r7,1
14799,Известный международный инвестор Джим Роджерс вошел в Совет директоров «ФосАгро» http://t.co/IwA29QODDY,0
14800,Члены Совета директоров «ФосАгро» посетили основные производственные объекты компании http://t.co/y2t4wfBfxr,0
14801,«ФосАгро» приняла участие во втором Российско-Японском форуме «Точки соприкосновения: биз... http://t.co/GFyV3ZgMIh,-1
14802,На обновленную Доску Почета Балаковского муниципального района занесено имя работника Бал... http://t.co/IEJoKIJBX9,0
14803,Председателем первичной профсоюзной организации Балаковского филиала ОАО «Апатит» избран ... http://t.co/JRmT8am8TU,-1
14804,В День знаний в средней школе №25 г.Балаково открыт второй профильный «ФосАгро-класс» http://t.co/REQqVcLmpy,-1
14805,Руководство Ленинградской области и «Метахима» поздравили школьников Волхова с Днем знани... http://t.co/PqocvcN7p7,0
14806,"Правительство Вологодской области, ОАО «ФосАгро» и ОАО «Северсталь» подписали Соглашение ... http://t.co/EzhS15UAZm",-1
14807,"«ФосАгро» в первом полугодии 2014 г. увеличила чистую прибыль на 70% - до 8,1 млрд. рубле... http://t.co/kidJqn7FLc",1
14808,«ФосАгро» 21 августа проведет телефонную конференцию и вебкаст по итогам публикации консо... http://t.co/GaxRdSyqCZ,-1
14809,В Балаковском филиале ОАО «Апатит» прошло рабочее совещание по вопросу строительства доро... http://t.co/gdiLThsWSS,0
14810,ФосАгро и Chemoprojeсt Nitrogen заключили контракт на проектирование и поставку оборудова... http://t.co/IXA2zsPPlj,0
14811,В Балаковском филиале ОАО «Апатит» состоялось чествование воинов-афганцев http://t.co/EuaFyJLh4C,0
14812,"В Балаковском филиале ОАО «Апатит» проведено совещание главных энергетиков предприятий, в... http://t.co/Bk7DO42oOn",0
14813,«ФосАгро» и Орика обсудили финальный этап строительства современного комплекса по произво... http://t.co/ABMLrB3pBU,0
14814,«ФосАгро-Череповец» оказало гуманитарную помощь беженцам с Украины http://t.co/Ljj1f8WFfF,0
14815,«Апатит» и авиакомпания «Северсталь» договорились об увеличении количества рейсов из аэро... http://t.co/M6q9pwPEt1,0
14816,«ФосАгро-Череповец» стало победителем конкурса Минпромторга на звание «Лучший российский ... http://t.co/gka5gx7mjx,0
14817,Предприятие Группы «ФосАгро» - Балаковский филиал ОАО «Апатит» - вошло в число лучших пре... http://t.co/qyrqrZWRDi,0
14818,Компания «ФосАгро» приняла решение о размере компенсаций родственникам погибших в катастр... http://t.co/I89YKL5df6,1
14819,"ОАО «ФосАгро» сообщает, что комбинат «Апатит» работает в обычном режиме http://t.co/5Hce6JewGf",0
14820,Коллективный договор ООО «Метахим» (Группа «ФосАгро») вошел в число лучших http://t.co/yXfDwCrCHS,0
14821,В рамках ПМЭФ обсуждались вопросы расширения сотрудничества компании «ФосАгро» и Тамбовск... http://t.co/xsrBNMu8mJ,-1
14822,Ленинградская область и «ФосАгро» подписали соглашения о социально-экономическом партнерс... http://t.co/nUlWLVwVqc,0
14823,«ФосАгро» может рассмотреть  возможность строительства производства минеральных удобрений... http://t.co/2D42q7o4Ja,0
14824,Глава Вологодской области Олег Кувшинников и генеральный директор «ФосАгро» Андрей Гурьев... http://t.co/oul65dQPQ1,0
14825,В Балаковском филиале ОАО «Апатит» состоялся конкурс профессионального мастерства среди л... http://t.co/eukiQ0xmJC,0
14826,В Балаковском филиале ОАО «Апатит» состоялся семинар уполномоченных по охране труда Групп... http://t.co/mmpT7pSlE1,0
14827,Совет директоров утвердил основные направления Стратегии развития «ФосАгро» до 2020 г. http://t.co/7LHbzDzwgU,1
14828,"ОАО «Апатит» определил проекты, которые будут финансироваться в рамках проекта «Проблемы ... http://t.co/Sw26vnhcwj",-1
14829,ОАО «Апатит» подарило ветеранам войны путевки  в санаторно-оздоровительный комплекс «Тирв... http://t.co/7BTWlpzrGc,0
14830,В ООО «Метахим» создается первичная профсоюзная организация Росхимпрофсоюза http://t.co/r3P9RHa74q,0
14831,"В ООО «Метахим» прошли торжественные мероприятия, посвященные Дню Победы http://t.co/cIGPUzvgEw",0
14832,При поддержке ОАО «Апатит» состоялся благотворительный марафон «Добрые города Апатиты и К... http://t.co/iPQQKmcOgH,0
14833,«ФосАгро» сообщает о присоединении «Балаковских минеральных удобрений» к ОАО «Апатит» http://t.co/MoSKCmNzx4,0
14834,Публикация Годового отчета за 2013 г. http://t.co/fktUUG5eHY,1
14835,«ФосАгро» в текущем году планирует увеличить поставки удобрений аграриям Ростовской облас... http://t.co/OPdJtoNbAj,0
14836,"Акционеры ОАО «ФосАгро-Череповец», в совокупности владеющие более 10% акций, приняли добр... http://t.co/u1QFAp9x13",0
14837,«Балаковские минеральные удобрения» второй год подряд признаны победителем конкурса «Инве... http://t.co/luehcmtb1X,0
14838,«ФосАгро» 17 апреля проведет телефонную конференцию и вебкаст по итогам публикации финанс... http://t.co/gpkxeaNB4S,0
14839,«ФосАгро» увеличила цену выкупа акций ОАО «ФосАгро-Череповец» http://t.co/BxP7hvPkZO,1
14840,Adorabella Limited и Vindemiatrix Trading Limited уведомили о совершении сделок по купле-... http://t.co/RLSgX3RWmg,1
14841,Директором ООО «Метахим» назначен Юрий Черненко http://t.co/LZoIPvyw6I,1
14842,Руководство «ФосАгро» приняло участие в VII российско-германской сырьевой конференции http://t.co/rZZ6jrtyHo,0
14843,Дирекция по внутреннему аудиту и контролю ОАО «ФосАгро» признана лучшей службой по внутре... http://t.co/LH1Mm6fRWv,0
14844,«ФосАгро» публикует свой первый отчет об устойчивом развити http://t.co/IFb0eBiMMo,0
14845,"«Метахим» провел конкурс «Папа, мама, я – спортивная семья» http://t.co/Hqo4jIffuC",-1
14846,ОАО «ФосАгро-Череповец» отчиталось о соблюдении природоохранного законодательства в ходе ... http://t.co/Ox2SkXB1KV,1
14847,«ФосАгро» переносит День Инвестора на вторую половину 2014 г. http://t.co/xAHThdBV0X,0
14848,ОАО «Апатит» выделило средства на ремонт и закупку оборудования для отделения анестезиоло... http://t.co/PNkMEGdilA,0
14849,«ФосАгро» и «Беларуськалий» заключили контракт на поставку хлористого калия http://t.co/52iCZzxRnv,0
14850,Генеральный директор ОАО «ФосАгро» Андрей Гурьев принял участие в заседании Президиума Го... http://t.co/cQH0rPr82C,1
14851,Министр образования и науки РФ Дмитрий Ливанов и генеральный директор ОАО «ФосАгро» Андре... http://t.co/U4WTgbWIVA,1
14852,На горнолыжном комплексе «Большой Вудъявр» запущены в эксплуатацию новые современные крес... http://t.co/VTweL2h4lc,0
14853,Впервые Молодежная организация ОАО «Апатит» провела двухдневные выездные лидерские тренин... http://t.co/uCp7kWp6Zg,0
14854,"Moody’s Investor Service, Standard &amp; Poor’s и Fitch Ratings подтвердили кредитные рейтинг... http://t.co/dIVPLsDgRf",0
14855,«ФосАгро» в 2013 г. увеличила продажи удобрений на 11% http://t.co/cIscjeKkbf,-1
14856,«ФосАгро» 10 февраля представит производственные результаты 2013 г. и обзор рынка минерал... http://t.co/qoNgRYf0ya,0
14857,«ФосАгро» в марте проведет Дни инвестора в Москве и Лондоне http://t.co/2iSz2HxPRs,0
14858,«ФосАгро» и РУСАЛ в рамках соглашения о долгосрочном сотрудничестве заключили контракты н... http://t.co/ovGTo9KFSe,0
14859,Совет директоров «ФосАгро» утвердил список кандидатов в новый состав Совета и бюджет Обще... http://t.co/ih24nc01U0,0
14860,«Балаковские минеральные удобрения» отметили 40-летний юбилей http://t.co/9yHMU5q8UB,0
14861,"В Балаково прошел международный турнир по дзюдо, посвященный 40-летию ЗАО «Балаковские минеральные удо... http://t.co/RA0FxCjVk9",0
14862,В день празднования 40-летия ЗАО «Балаковские минеральные удобрения» работники завода получили ключи о... http://t.co/0Jc1OsqXUH,0
14863,При финансовой поддержке ОАО «Апатит» для Апатитско-Кировской центральной городской больницы закуплен ... http://t.co/res4zFjhZP,0
14864,ОАО «Апатит» приступил к тестовой эксплуатации АСУ ТП в дробильном отделении АНОФ-2 http://t.co/BY2xq02ayZ,0
14865,«ФосАгро» за 9 месяцев 2013 г. на 10% увеличила продажи удобрений http://t.co/q2pVNnUFXE,0
14866,Группа «ФосАгро» подписала соглашение с администрацией г. Череповца о  развитии детско-юношеского спор... http://t.co/6x97OuVeAe,-1
14867,«ФосАгро» 16 октября объявит производственные результаты за 9 месяцев 2013 г. http://t.co/nuG4iCzLiP,1
14868,«ФосАгро» 16 октября объявит производственные результаты за 9 месяцев 2013 г. http://t.co/nuG4iCzLiP,1
14869,«ФосАгро» стало участником выставки «Золотая осень-2013» http://t.co/qU7fs2Geam,0
14870,"Группа «ФосАгро» создала трейдера в Сингапуре для поставок минеральных удобрений в страны Азии, Африки... http://t.co/iVDpr41JdO",0
14871,"ОАО «Апатит», входящее в группу «ФосАгро», и молодежная организация предприятия провели праздничную пр... http://t.co/XrwgHPx9rK",0
14872,«ФосАгро» провела День инвестора на «Балаковских минеральных удобрениях» http://t.co/XI6IUYj6Vz,0
14873,Заявление компании «ФосАгро» по ситуации вокруг остановки производства на «Воскресенских минеральных у... http://t.co/TLaR21xRj9,0
14874,При поддержке «ФосАгро» в г. Апатиты в рамках реконструкции стадиона «Универсал» появились новые бегов... http://t.co/p9mB7o5bT7,0
14875,Опыт компании «ФосАгро» по развитию кадрового потенциала вызвал большой интерес участников международн... http://t.co/33ko5Svlhg,0
14876,Группа «ФосАгро» сообщает о завершении строительства второго Юкспорского тоннеля на Кировском руднике ... http://t.co/hVnomYA7OC,0
14877,Группа «ФосАгро» завершила консолидацию 100% акций ОАО «Апатит» http://t.co/dZyxsSCdQc,-1
14878,"Прибыль «ФосАгро» по МСФО за I полугодие 2013 г. составила 4,8 млрд руб. http://t.co/F7UsVDvLUC",0
14879,Акционеры ОАО «ФосАгро» рассмотрят вопрос о выплате дивидендов на внеочередном собрании 12 октября 201... http://t.co/WI9saP7JoO,0
14880,ОАО «ФосАгро» выплатило первый купон по своим еврооблигациям http://t.co/PlD8ZFwfsX,0
14881,Член Совета директоров ОАО «ФосАгро» Максим Волков увеличил свою долю в Компании http://t.co/7BsPmZdryN,0
14882,Член Совета директоров ОАО «ФосАгро» Роман Осипов уведомил Компанию об увеличении его супругой доли вл... http://t.co/PqBQsbIpVP,-1
14883,ОАО «ФосАгро» на 14% увеличило продажи удобрений в 1 полугодии 2013 г. http://t.co/PN9VopxvOz,-1
14884,«ФосАгро» 31 июля раскроет производственные результаты за первое полугодие 2013 г. http://t.co/Y4OfEtTaq2,0
14885,Совет директоров ОАО «ФосАгро» рассмотрит вопрос о назначении нового генерального директора на заседан... http://t.co/UfX9qnmJhi,0
14886,Генеральный директор ОАО «ФосАгро» Максим Волков направил в Совет директоров  заявление о досрочной отс... http://t.co/yFyF53TY1A,-1
14887,«ФосАгро» заключила контракт с инжиниринговой компанией INCRO на проектирование нового гибкого производ... http://t.co/LGdDACNGVO,0
14888,«ФосАгро» завершила консолидацию профильных активов ООО «Метахим» http://t.co/GTWwb5fztl,0
14889,В ОАО «ФосАгро-Череповец» прошел первый туристический слет http://t.co/l0x8C5h21p,1
14890,Член Совета директоров ОАО «ФосАгро» Роман Осипов уведомил Компанию о приобретении его супругой акций О... http://t.co/LthiTAbBkv,0
14891,Акции ОАО «ФосАгро» дополнительного выпуска допущены к торгам на Московской бирже http://t.co/gntHtT87d0,0
14892,«Инвестклимат в России улучшит незыблемость закона» http://t.co/bv08yqnpqg,0
14893,Райффайзенбанк и ОАО «Фосагро-Череповец» подписали трехлетнее кредитное соглашение на $150 млн. http://t.co/eaQcguqSdr,-1
14894,«ФосАгро» и международный консорциум во главе с японской корпорацией Mitsubishi Heavy Industries Ltd за... http://t.co/vWnKkOes51,-1
14895,«ФосАгро» и австралийская корпорация Orica подписали долгосрочный договор на поставку эмульсионных взры... http://t.co/LqK0sW9kvu,0
14896,«ФосАгро» приняла участие в презентации социально-экономического и инвестиционного потенциала Вологодск... http://t.co/Y6liNPXsYP,0
14897,Создание современного горнолыжного курорта в Хибинах – крупный инвестиционный проект «ФосАгро» http://t.co/ywPloiuQZh,0
14898,"В ОАО «Апатит», входящем в группу «ФосАгро», подведены итоги защиты рефератов молодых специалистов http://t.co/KwfANRB7UG",0
14899,«ФосАгро» привлекла более $210 млн. в ходе размещения дополнительных акций http://t.co/2PR6hgzzRa,0
14900,"Уважаемые потребители продукции, выпускаемой предприятиями Группы «ФосАгро»! http://t.co/vEpLj5MqEA",0
14901,"В ОАО «ФосАгро-Череповец» проходят мероприятия, посвященные Дню Победы http://t.co/Kj8h99PGEn",0
14902,«Балаковские минеральные удобрения» стали победителями конкурса «Инвестор года» в номинации «Саратовска... http://t.co/luFKg1d8Oi,0
14903,«ФосАгро» публикует годовой отчет за 2012 год http://t.co/DsRlQpb4CV,0
14904,Воспитанники АНО «ДРОЗД-Череповец» выиграли первенство России по зимнему полиатлону среди юношей и деву... http://t.co/FTdGILVo2g,0
14905,В Череповце прошел восьмой фестиваль дошкольных учреждений по утренней гимнастике и оздоровительной аэр... http://t.co/Ph48NUUI5h,0
14906,«ФосАгро» 24 апреля проведет телефонную конференцию и вебкаст по итогам публикации финансовой отчетност... http://t.co/r2iLeEXiKa,0
14907,«ФосАгро» направила требование о выкупе у миноритарных акционеров ОАО «Апатит» всех принадлежащих им ак... http://t.co/EGkjH3KKMj,1
14908,"Совет директоров «ФосАгро» созвал годовое общее собрание акционеров на 10 июня, утвердил его повестку д... http://t.co/ONq2PU5Ewd",1
14909,Предприятие Группы «ФосАгро» «Балаковские минеральные удобрения» вошло в число лучших предприятий Росси... http://t.co/YSGGvnQaOi,1
14910,В ОАО «ФосАгро-Череповец» введен в эксплуатацию новый кратцер-кран http://t.co/Dgepru5OvG,0
14911,Череповецкий химико-технологический колледж выпустил первых специалистов http://t.co/4DUF4t5pp8,-1
14912,Представители ОАО «ФосАгро-Череповец» победили в городском череповецком конкурса профессионального маст... http://t.co/Z0MF6AMoxV,0
14913,"Горно-геологический музей ОАО ”Апатит”, входящего в группу «ФосАгро», распахнул свои двери для посетите... http://t.co/fM4pYqwQTc",0
14914,Правление ОАО «#ФосАгро» решило воспользоваться правом принудительного выкупа акций миноритариев ОАО «Апатит» http://t.co/q9z6vHRI,0
14915,Совет директоров ОАО «#ФосАгро» сформировал Правление компании... http://t.co/TEBy4m1v,0
14916,"Группа «#ФосАгро» увеличила долю в уставном капитале ООО «Метахим» до 74,76%... http://t.co/wYMW5Lys",0
14917,Перед Новым годом в АНО «ДРОЗД-Череповец» открылся современный борцовский зал... http://t.co/818iaLFI,0
14918,«ФосАгро» стала победителем конкурса «Российские лидеры в сфере корпоративного управления - 2012»... http://t.co/WD86Bk8y,0
14919,Совет директоров ФосАгро подтвердил полномочия М.Волкова на посту гендиректора и утвердил бизнес-стратегию развития... http://t.co/rerjuopS,0
14920,"«ФосАгро» сообщает, что оферту о приобретении акций ОАО «Апатит» уже акцептовали владельцы более 10% акций ОАО «Апатит» http://t.co/8gZ9JNXD",0
14921,«ФА» снизит производство DAP/MAP в 1 кв.2013 г. в пользу увеличения производства комплексных удобрений более чем на 20% http://t.co/DaKlbPt2,0
14922,Акционеры ОАО «ФосАгро» рассмотрят вопрос о выплате промежуточных дивидендов на внеочередном собрании 29.12.2012... http://t.co/U3zvziTv,0
14923,Топ-менеджмент «ФосАгро» и «Апатита» принял участие в открытии Первой международной Мурманской деловой недели... http://t.co/a56xirOf,0
14924,«ФосАгро» проведет телефонную конференцию и вебкаст по итогам публикации финансовой отчетности за 9 месяцев 2012 г...http://t.co/4YOa9BsV,0
14925,Акции «ФосАгро» переведены в котировальный список «Б» ЗАО «Фондовая биржа ММВБ»... http://t.co/z0HbeB6i,1
14926,«ФосАгро» направило обязательное предложение о приобретении акций ОАО «Апатит»... http://t.co/SL4oPrD9,1
14927,В ОАО «ФосАгро-Череповец» создана единая молодежная организация... http://t.co/MdMnqaPy,0
14928,Возобновлены авиарейсы из аэропорта «Хибины» в «Домодедово»... http://t.co/9XzB4Dg9,0
14929,Акционеры ОАО «ФосАгро» утвердили решение о выплате промежуточных дивидендов за первое полугодие 2012 г. http://t.co/zZKfYV13,0
